image_filename,reference,image_entropy_total,image_entropy_r,image_entropy_g,image_entropy_b,text_entropy
1093716555.jpg,A group of hikers are resting on the ground in front of some mountains. Several hikers rest with their gear in front of a mountain. The group of hikers is resting in front of a mountain. People camp with the mountains in the background. A group of backpackers lay on the dry ground.,7.091054746165045,7.31997888805272,6.6835968856988215,7.2695884647435935,3.857967553837921
1093737381.jpg,A woman wearing a blue dress is drawing a picture of a boy and a girl on the sidewalk with sidewalk chalk. A woman in a blue dress stands with a chalk portrait of two children playing by a stream. A woman stands next to a chalk drawing in front of a barn-like structure. A woman stands outside near an elaborate chalk illustration. A woman standing in front of a chalk drawing,7.283939674451891,7.257887410004871,7.266599216062,7.327332397288803,3.9195890853900144
109380144.jpg,"Three young adults are sitting around, with the girl pretending to kick one of the guys in the face while laughing, and the guy behind him looks like he's in midsentence. A man wearing an Illinois t-shirt is looking at a camera while a girl is aiming her foot at his face and another man is making an odd face in the background. A man sitting on the ground is playfully kicked by a young woman, while a man in the back observes. A girl playfully kicks a guy in the face while another person makes faces. A girl sitting down puts her shoe up to a guy's face.",7.6771830184348415,7.745262821159512,7.651614515944369,7.634671718200643,4.0195535596443195
1093807815.jpg,A group of African American children with their arms above their heads and happy expressions on their faces. A group of African-American children have their hands up in the air singing or shouting in a classroom. Many young dark complected children raising their arms in the air in excitement. The children are singing and holding their arms in the air. A group of kids in class with their hands in the air.,7.5096906227400035,7.697549176436274,7.682373093139049,7.14914959864469,3.8747968275576925
1094283901.jpg,A shirtless man jumping off a large concrete structure into a river with his friends watching from the structure. A man wearing swimming trunks jumps off a concrete platform into a large body of water. A shirtless man leaps into the water as other people watch. A man is jumping off complex into a body of water. A man jumping into the water. A brown dog plays in a deep pile of snow. A tan dog stand in the snow and looks up. A dog looking at the camera in snow. The brown dog is out in the snow. A dog runs through the snow.,7.541795669024455,7.575659731958784,7.499355682625704,7.550371592488874,3.74625546634347
1094606832.jpg,A young black person wearing a green shirt and a jacket using a sewing machine. A woman wearing a brown headscarf works at a sewing machine. Woman meticulously working with a sewing machine. A black woman using a sowing machine. Woman with a brown headscarf sewing.,7.4046858208401245,7.674095573099251,7.482980833774499,7.056981055646624,3.86848106499355
1094671386.jpg,"An oriental woman with her fist raised in the air, other oriental people around her, and a black Moped beside her. A lady in a white t-shirt is looking toward the person with their arm raised in the air. A woman wearing a white t-shirt has her right arm extended with her fist closed. Asian girls in white t-shirts standing around a motorcycle. Two young girls in a street.",7.7514971912643675,7.6806084916708155,7.741591497018448,7.832291585103839,3.8218916474859426
1095109931.jpg,A woman smiles while holding several green peppers at a grocery stand. A young woman holds a red and green pepper at a vegetable stand. A girl working at a farm market selling peppers. A woman smiles as she holds some bell peppers. Woman with a tank top buying green peppers.,7.801792039933109,7.82511991991677,7.793649207392508,7.786606992490051,3.778646435557532
10951809.jpg,"An elderly woman with a cane sits in a large wooden chair next to a weaving loom, in a log cabin. The elderly woman is enjoying an afternoon on the porch with family. An elderly women is sitting in a chair with a cane in her hand. An old women with a cane sitting in her rocking chair. An elderly woman with a can is sitting down.",7.596451102430166,7.640001353531606,7.59456400091482,7.55478795284407,3.8011747730413177
109544260.jpg,A little boy in a striped shirt and blue jeans is blowing bubbles from a red container. A young jean-clad boy is sitting on brown grass blowing bubbles out of a red container. One young boy is sitting outside on a cool day blowing bubbles. Young boy sitting down outside and blowing bubbles. A boy has blown four bubbles on the lawn.,7.484411035668951,7.563124265399232,7.467692138727631,7.422416702879988,3.8148984762335174
1095476286.jpg,A young boy is jumping through water being sprayed up from the ground. A little boy playing in the water. A boy plays in the fountains. A child plays in a fountain. A boy jumping in a fountain.,7.770050526366769,7.790362639551629,7.754901502372349,7.764887437176326,3.7023312717505226
1095580424.jpg,The dog is running out of the tunnel on a dog obedience course. The small brown and white dog is running out of a small tunnel. Dog running out of tunnel on obstacle course A dog runs out of a tunnel on a course. A Corgi runs out of a tunnel.,7.884985013587197,7.872684806260687,7.918307285213169,7.863962949287733,3.672926212978106
1095590286.jpg,A yellow dog and a black and white dog are running in the dirt. A blond dog and a black and white dog run in a dirt field. Two dogs are running in a field. A dog chases another dog. Two dogs running around,7.757420039845189,7.966220200223927,7.887543995248619,7.418495924063018,3.5957901016304765
10956999.jpg,Two men barbecuing on the grill with a little girl playing in background. There are two people grilling food near a body of water. Two men stand behind a grill near the ocean. Two men barbecuing at a beach. Two men are grilling out.,7.03718523019858,7.153363866541375,7.043600647913091,6.914591176141273,3.741623211764703
10957138.jpg,"A girl in a floral bathing suit jumping on the beach in front of the waves. A little girl in a flower print bathing suit, jumping into the ocean. A girl in a swimsuit is jumping high, near water. A young girl is jumping in the air at the beach. A girl jumping into the ocean.",7.144105754730653,7.039270158001237,7.085099146885122,7.307947959305601,3.8592181620944572
1095980313.jpg,A little girl in a blue swimsuit is walking along a wooden fence next to a sandy beach. Little girl in blue swimsuit standing on a handrail near a beach. The little girl in the blue bathing suit is posing at the beach. A little girl with arms outstretched is posing at the beach. A young girl walks on a railing in front of the beach.,6.462543586054342,6.1925719879212195,7.298835911480668,5.896222858761139,3.8191744361642948
109608573.jpg,A man in a white shirt is outside leaning against a rail with hats hanging beside him. A man in a white t-shirt standing beside a rack of colorful hats. A young Asian boy sits on a railing behind a row of colorful hats A man is standing next to a rack with hats hanging on it. A young boy sits by an outdoor stand displaying hats.,7.861168659251866,7.87328289997007,7.820627021276135,7.889596056509391,3.797522563470962
1096097967.jpg,A black and white dog is being soaked with a jet of water in a blue paddling pool. A dog sticking its face into the shower from a garden hose. A black and white dog drinking water from a water spray. A white and black dog is jumping into a pool. A small white dog gets sprayed by water,7.8290566729530795,7.748161753508014,7.832292777931624,7.906715487419601,3.8989035396676655
1096165011.jpg,A smiling boy swims underwater in a pool. The boys smiles underwater at the pool. A redheaded boy swimming underwater. A small boy swimming underwater A boy smiles underwater. A Little boy in a red striped shirt on a blue couch pulling out all the pillows. A young boy is inside a couch cushion with stuffing hanging out. A little boy in a plaid shirt looks up as he lays on a blue sofa A young boy sucks on his arm while laying on a blue couch. A child is sitting on a couch with a ripped cushion. A young boy with his foot outstretched aims a toy at the camera in front of a fireplace. A little boy in orange shorts playing with a toy. A young child plays with his new light-up toy. Boy with toy gun pointed at the camera. A boy with a toy gun.,7.245082265799961,7.3144774166893525,7.255215104552889,7.165554276157638,3.8139045611116114
109656696.jpg,A girl in a polka dotted blue jean dress walks barefoot on a balance beam. A girl in a jean dress is walking along a raised balance beam. The little girl is walking a beam in gymnastics class. A little girl balances on a gymnastics beam. A little girl is walking on a balance beam.,7.655456073914956,7.6365386210745125,7.628333580069529,7.701496020600828,3.7104563592218454
109671650.jpg,A boy wearing blue and yellow walking on a cliff edge. A boy in yellow shorts is standing on top of a cliff. A young child is standing alone on some jagged rocks. A little boy standing high in the air on a rock. Child stands near edge of cliff.,6.830132155826309,7.296981342739856,7.390244072983775,5.803171051755297,3.786077887128562
1096800382.jpg,A man gestures while facing a woman wearing glasses as they sit inside a restaurant that includes a yellow wall. A man in a black shirt talking to a woman in a black shirt in a yellow room. Two people having a discussion sitting in a restaurant. A man and a woman are talking in a restaurant. A couple having a conversation over drinks.,7.196596555508525,7.259145249705991,7.404682008260456,6.925962408559128,3.7469524506128273
109738763.jpg,A snowmobile rider flies through the air on his or her machine in front of tall pine trees. Rider jumps snowmobile high in rural area. A person on a snowmobile in mid jump. A snowmobiler flies through the air. The man is up in the air.,6.746723896967737,6.653575485921566,7.125035331010396,6.461560873971248,3.7340380807043743
109738916.jpg,Two helmeted men sit on yellow snowmobiles while another man stands behind watching. People pose with helmets and goggles on while riding snowmobiles. Several people are taking a break while on a snowmobiling ride. People are riding around on snowmobiles. Three people and two snowmobiles.,7.580554669975996,7.646416728896781,7.613041370369569,7.482205910661639,3.825716863616985
109741554.jpg,"A man shovels snow off of a roof while another stands in the contraption that allowed them to reach the high place. Two men cleaning snow from a roof, one's in a lifter, while the other is actually on the roof. A man shoveling snow off the roof of a building. Two people working on removing snow from a roof. Two men work to shovel snow from rooftops.",7.012229775919554,7.070681201656297,7.045973771328761,6.920034354773604,3.762069039002115
1097463464.jpg,"A young boy wearing a black shirt, brown pants and a black watch has his hand on a white folded chair which is on the top of a large stack of similar folding chairs. A young man wearing a black shirt takes a folding chair from a large stack. A person helping to set up chairs for a big event. A young man in a black shirt stacks chairs. A boy is setting up folding chairs.",7.748491013997014,7.74655209117261,7.74719572175917,7.751725229059261,3.905908555162752
109770830.jpg,Two buildings beyond a concrete wall facing a walkway with a woman talking on a cellphone. A girl in a red winter coat walks down the city sidewalk as she speaks on the phone. Two modern buildings made of glass and stone accent the setting. A woman is walking at dusk down an urban street. Someone walking along a wall.,7.5258736429087065,7.534693302788375,7.507564395822174,7.5353632301155695,3.7806002108124774
1097710887.jpg,"A very young girl playing with a bubble-blowing wand, holding a bottle of bubble solution and walking through a park or field. A little girl with brown hair is blowing the petals off of a flower. A small girl in a dress blows bubbles in a grassy field. A little girl is blowing bubbles in a field. A little girl blowing bubbles.",7.849998612807833,7.9372383380834215,7.798899228127384,7.813858272212694,3.7385751652147916
109823394.jpg,Three people on ATVs in a brown field turn their heads to look at the camera. Three people ride their four wheelers through the field. Three people on four wheel ATV's in a field. Three people on ATV's outside. Three people drive ATVs.,7.673134027167808,7.804553380695727,7.704391950181988,7.510456750625707,3.6808483033046584
109823395.jpg,A person is riding an orange ATV in a large empty field. A man on a four wheeler is flying through the air. A four wheeler jumping in an empty field. Man jumping with all terrain vehicle Man on an ATV catching air!,6.943093607018518,7.100373671786777,7.007835554593314,6.721071594675465,3.8282607053383977
109823397.jpg,A person dressed in a tan jacket jumps a quad over a harvested cornfield in front of a small out building. An ATV is airborne over a field in front of a white structure. A man on a four-wheeler jumps near a small building. A man jumps gin the air while riding an ATV Man on four wheeler in the air.,7.268473740457534,7.444990948302029,7.28418141679023,7.076248856280342,3.8940078314150783
1099034049.jpg,"A girl is sitting on the beach and appears to be approaching a hit on the head by a plastic inflated hammer. A woman with dark hair wearing a bikini is sitting on a beach. A young woman, sitting in the sand, has her eyes closed. A woman on the beach getting hit with a blow up hammer. A woman sitting on the beach closes her eyes.",7.2197436094310605,7.009348650578984,7.166416587143245,7.483465590570955,3.783743310478775
1099434461.jpg,"A man is cooking a square pancake : he lifts it with his fingers and a spatula to check to see if it is done. There is a pancake pan cooking a pancake and a man is rolling it over on its opposite side with a spatula. A man's hand is shown helping a spatula to flip a pancake from a square frying pan in a messy kitchen. Two hands are flipping some food in a cast iron pan, with a spatula. A man makes a perfect, golden crepe.",7.599888877452899,7.58308364037696,7.632954064181744,7.583628927799992,3.8708310267155994
109982467.jpg,A mother and three children collecting garbage from a blue and white garbage can on the street. A woman and three children are picking something out of a blue trashcan. Three young children stand around a blue and white barrel. Four children are standing around a blue and white barrel. A group of children look into a barrel. A boy is jumping off the side of a running stone water fountain in front of a building. A boy in s striped shirt is jumping in front of a water fountain. A little boy is playfully jumping off the side of a fountain. A happy boy is jumping in front OD city fountain. A little boy is jumping in front of a fountain.,7.636460202425451,7.570991391093092,7.647565590315322,7.690823625867938,3.8662694268565736
1100708949.jpg,"Two women hugging in a grassy, fenced field with a cow's behind in the background. Two women are hugging on a path through a grassy area with a cow visible past them. Two sisters hugging while visiting a Farm and looking into the camera. Two girls are hugging in front of a tree and a hill. Two people hugging with cow in background at farm.",7.544542121956224,7.496989790764292,7.590575614115233,7.546060960989145,3.954272345560944
1101207553.jpg,There are two men in orange life vests signaling to a cruise ship docking at a pier. Two dock workers and small boat guiding a cruise ship to place to tie up on dock. Two men in orange and blue safety gear stand on the dock guiding a boat inward. A large ship approaching the dock with two men awaiting its arrival. Stevedores are waiting for a boat to dock.,7.622406582480352,7.657302687182563,7.551672735759471,7.6582443244990195,3.887949675704644
1101291373.jpg,A man in sandals and white cardigan sits on a green bench while talking on his cellphone. A man with blue pants and a white shirt sitting on a bench talking on a cellphone. A bald man in flip-flops sits on a green bench and talks on a cellphone. A man sitting on a green bench talking on the telephone. A man on a green bench is talking on his cellphone.,7.773641608437067,7.70743169824165,7.768161057528545,7.8453320695410085,3.774224761728788
1101923011.jpg,A man wearing a white tank top sings into a microphones on a stage with a crowd watching. A man with a microphone is singing to people. A man on stage singing into a microphone. A singer on a stage with a white shirt. A singer on stage singing to fans.,7.220650722912745,6.954933078468171,7.3102536950604655,7.396765395209599,3.5346564300899366
110201971.jpg,"Three men are riding on an elephant with a shack in the background and two of them are wearing hats. Three guys riding on an elephant with a house-like structures and trees in the background. Three young men are riding an elephant, sitting in what's called a howdah. Three men seated on an elephant in a small village. Two men and a shirtless boy are on an elephant.",7.353174331466579,7.341895375170864,7.411481012966884,7.306146606261985,3.8256622250809196
110226481.jpg,A man in a gray camouflage shirt and gray pants sits under the hood of a blue truck. A man performing auto repair in front of a building. A man crouches under a truck hood's shade to fix it. A man sits in the under the hood of a blue truck. A mexican man sits under the hood of his truck.,7.751086225676389,7.634270792789825,7.825488578519337,7.793499305720005,3.8477687033314134
11026590.jpg,"A young boy, wearing goggles and a heads-up light, and a young girl, are smiling. A boy in yellow glasses and red-haired girl pose for the camera. Two kids, one wearing glasses and a headlamp, are smiling. A boy in goggles plays with a read-haired girl. A crowd of people outside.",7.15673074907519,7.106946669542486,7.077861649518796,7.2853839281642845,3.8704054656893483
110269384.jpg,A dark-haired woman in a green and white apron sits amid her outdoor display of flowers for sale on a city street. A woman is sitting by her dried flower display at an outside market. A woman sells flowers and incense at the market. A lady is sitting down tending to her stand. A woman in an apron shopping at a market.,7.759244797786306,7.8990010400615045,7.7666825040107526,7.612050849286661,3.762459621104913
1102763701.jpg,Young individuals in uniforms are gathering under the flags of several different countries. A crowd of scouts where there are flags of many nations being held. A group of people gather and holding different types of flags. A group of people are gathered at some type of outdoor event. A reunion of boy scouts from all over the world.,7.749720306331561,7.84404888744676,7.759873955410037,7.645238076137884,3.879891511022943
11034843.jpg,A baby is crying while holding on to the side of a crib. A white baby boy crying over a tipped over toy. Crying baby in a blue shirt and white pants. A baby with blond-hair crying or yelling. A toddler in a blue shirt is crying.,7.446245686732401,7.5622479888181005,7.3650211155709595,7.411467955808142,3.8313998552730384
1104087374.jpg,"A couple is sitting on the sand with their feet in the water, and they are shaking hands. A man and woman wearing sunglasses sit halfway in the water. A boy and a girl holding hands while sitting on a shore. A couple with sunglasses are laying on the beach. A blond holding hands with a guy in the sand.",7.619162100835432,7.747369767358838,7.614522029815217,7.49559450533224,3.771742964733074
1104133405.jpg,A boy wearing a white t-shirt walks on the grass and carries a soccer ball. A boy walks with a ball tucked under his arm. A boy walks with a soccer ball near a fence. Small boy carries a soccer ball on a field. A boy carrying a soccer ball.,7.407960793033065,7.581124243571695,7.398601816067361,7.24415631946014,3.7230193026344893
1104881373.jpg,A woman is at an ice cream shop and she is waiting for the man to scoop her ice cream. A woman is awaiting her ice cream as a young teenage boy scoops it. A woman is watching as a guy is scooping ice cream from a freezer. A man scoops out ice cream for a female customer in a cafe. A woman watches as a young man scoops ice cream for her.,7.579056092882644,7.789371715179339,7.698614685699747,7.249181877768845,3.734016535954411
1105137588.jpg,A man is eating alone at a table near another table where a man and woman are seated. Asians are sitting at a table and eating beside a green and white wall. People sit down on stools to enjoy a quick bite to eat. A group of people are sitting on stools eating some food The people are eating by a teal colored wall.,7.121874717233122,6.248317984401196,7.520672497701631,7.596633669596539,3.629280906809483
110590591.jpg,"People are standing around an American flag that is spread out, facing the wrong direction. Four people are holding an american flag in the middle of a bunch of people. A parade of people walk the street carrying the American flag. A group of people spread out an American flag for all to see. A group of people surrounding the American flag.",7.1334596673822945,6.952297684690018,7.179368973267772,7.268712344189095,3.8695094135997494
1105959054.jpg,A young girl with braids is painting with water colors on a white paper on the wall. The child paints on a large paper with water colors. An artist paints clouds onto a canvas. A young girl painting a picture. A child painting a picture.,7.37707766203357,7.503820981444521,7.381088003886559,7.246324000769628,3.669226641979197
110595925.jpg,"A man in aerodynamic gear riding a bicycle down a road around a sharp curve. Man bicycle up a road, while cows graze on a hill nearby. A cyclist is riding a bicycle on a curved road up a hill. The biker is riding around a curve in the road. A man on a mountain bike is pedaling up a hill.",7.283202255000155,6.9992976345480615,7.299587049967467,7.550722080484937,3.800675187225474
110600869.jpg,A little girl in a blue jeans vest is running across the grass and laughing. A little girl with a blue jean jacket smiling while running in a field. A little girl with a jean jacket on is running and laughing. A little girl in a denim jacket running through a field. A little girl is running on the grass and smiling.,7.153746308674162,7.260545607445265,7.106622838655955,7.094070479921265,3.7462442356674037
110613709.jpg,"A gray and black-haired male is holding his glasses in one hand while looking at something in the other hand; surrounded by numerous amounts of machines. Man in blue shirt and black pants is looking at his thumb on one hand while holding glasses in his other hand. A man in a blue button-up is standing in a room, holding his glasses. Some elements are too small to visualize without a microscope. A man in a laboratory is examining something.",7.5093838538773054,7.476711901804221,7.522496023361917,7.528943636465776,3.8625282841554403
110615445.jpg,"A couple show their affection on an escalator by embracing and kissing one another. A black-haired man and woman, probably a couple, are kissing on an escalator. Two people, a balding man and a woman, are kissing on an escalator. A couple kissing while going up the escalator. A couple kissing on an escalator.",7.462383558711156,7.401670810295271,7.522233245372917,7.46324662046528,3.9024212030859786
110637863.jpg,"A rugby game being played, one man in a green jersey is being lifted up by his teammates with the ball, while a competitor in a red jersey is similarly lifted to tackle him. A soccer player in a green uniform with a ball in is hands is being held up by some of his teammates, while an opposing player in red reaches for the ball. The green team lifts a player up in victory after a hard game, but will the red team interfere? A soccer player in green is held high above his teammates and opponents in red. Rugby player lifted to attempt a score against a red team defending.",7.247621713021746,7.498817458300812,7.282441134123053,6.961606546641374,3.996044428554999
110647073.jpg,"Two men pushing wheelbarrows, two men looking at them, they are in the desert near some block construction buildings. A group of workers in the desert, two with wheel barrels and two just standing around. Men are constructing a wall in the desert. Men pushing wheelbarrows in the desert. The men are working in the hot sun.",7.2246804813316805,7.318985930713,7.013552838452156,7.3415026748298855,3.866878697665483
1106644976.jpg,A young group of friends adorned with face paint and feathered headbands sit on a bench. Teens dressed as Native Americans sit in the park with their school bags on the ground. Five young women sitting on a green bench wearing headbands with feathers in them. Five young girls with backpacks sitting on a green park bench. Five young girls wearing headbands sitting on park bench,6.746741130498492,6.788418666157405,6.650622806644698,6.801181918693375,3.9878429403658813
110671345.jpg,A woman is surprised to have her picture taken on this fall day outside Spaulding's women's store. A young woman in jeans and a gray sweater walks on the sidewalk in a shopping district. A woman posing for a picture while shopping. Woman in front of clothing store. The lady has a black sling bag.,7.7047809394682245,7.600116022430243,7.7411235893933785,7.773103206581052,3.8479681338384495
110671448.jpg,"A woman standing with 3 other people in a store with two tables, some shelves with coffee and tea for sale, and a refrigerated drink case. A woman in a gray sweater and black baseball cap is standing in line at a shop. A woman in a hat waits to be served at a store. Young people are standing in the store. A woman in a cap at a coffee shop.",7.753606685908493,7.905438363192388,7.7615426069874065,7.593839087545684,3.6828234218006144
110695011.jpg,"A man wearing a black jacket and gray slacks, stands on the sidewalk holding a sheet with something printed on it in his hand. A man in a black jacket is standing with a group of people behind him. A man in a black jacket is selling lottery tickets in the sidewalk. Street vendors sell their wares to tourists. Man stands holding a paper in a city.",7.719738172134243,7.762156083091842,7.674488302578529,7.722570130732362,3.816637540554757
1107246521.jpg,A black dog playing fetch with a ball of rope. A large black dog is playing in a grassy yard. A black dog running after his rope toy. A black dog jumping to catch a rope toy A black dog pounces to get a rope toy.,7.637946902351053,7.703738312467324,7.708516056459971,7.501586338125861,3.8573279097793467
1107471216.jpg,A young girl is looking through an old fashioned video camera. A little girl is holding a cine camera in front of her face. Girl with rosy cheeks and lips holding black toy gun. A young girl steadies her aim with a camera There is a kid with a gun.,7.459683161182686,7.560625013198249,7.440152614345829,7.378271856003979,3.8790764133368265
1107507919.jpg,"There is a woman and man wearing orange shirts, playing instruments with sheet paper in front of them. A cello player is playing during a concert. A woman in a red shirt playing the cello. A female playing a song on her violin. A woman in a red shirt plays a cello.",7.570180057953542,7.711192131722416,7.568527796438719,7.430820245699491,3.7866079181877894
1107716222.jpg,"A woman scantily dressed in handsome homemade-looking clothing sits on a wooden step and reads Brazilian author Coelho. A woman wearing a scarf and reading a thin book reclines on a wooden structure. A woman wearing a red beaded necklace sits on a wooden deck while reading. Girl in odd clothes reading a brochure while sitting on a wooden porch. A woman in a black head piece, sitting down and reading.",7.7660812034807245,7.790421494328777,7.761890906686197,7.7459312094272,3.8825285937691745
11079715.jpg,A musician plays his electric guitar surrounded by sound equipment. A man wearing purple clothing is playing a guitar on a stage. A musician is posing while playing an odd-shaped guitar. A man dressed in a funky outfit is playing guitar. A black-haired man plays a guitar.,6.993279363658154,6.883690924140662,7.098871167087644,6.997275999746156,3.9206418038040334
110802332.jpg,"Two hockey teams are shown at the goal where the white team is stopping a goal being made by the blue team. A hockey game is being played and a hockey player named ""David"" is trying to score against the goalie. An ice hockey goalie is trying to protect the net from players scoring a goal. A hockey player attempting to score against a goalie as a defenceman watches. A hockey goalie is trying to prevent a goal from the opposing team. A man in a gray uniform carefully inserts a metal rod into a glowing opening. A man in an old building holding what looks like a light on a long pole. A man in a light green suit is operating machinery in a factory. A technician is figuring out the best way to open a huge safe. A professional glass maker firing a piece in a gigantic oven.",7.79980921205063,7.78256245315538,7.801148137953975,7.815717045042535,3.841126703890578
110964272.jpg,A small child and an adult walk on the beach in front of ocean waves. An adult and a child walk along the beach during the day. An adult and child walking along the beach on the sand. A woman and a child are walking on a beach. A man and a child walking down a beach.,6.291677389378925,6.259620420402613,6.167467184167188,6.44794456356697,3.678749275724217
110983128.jpg,"Grocery store employee, dressed in a red apron & a baseball cap, sits on a ledge in front of the store. An elderly man in a white shirt and red apron sits outside a store. A man in a red apron wearing a baseball cap is sitting on a step. Butcher waiting outside the store. A man in an apron sits on a curb.",7.805592469842072,7.8315519149968305,7.802773689761877,7.782451804767507,3.655139473848481
1110208841.jpg,"A brown and white dog catches a Frisbee in it mouth in front of a group of people. A brown and white dog jumping up to catch a Frisbee while an audience watches. A black and white Border Collie catches a Frisbee in front of an audience. An agile dog catches a Frisbee while a crowd of onlookers watches closely. A dog jumps to catch a Frisbee, while many people watch.",7.508818401148048,7.638811877933012,7.544782501059207,7.342860824451926,3.975533467939944
111061041.jpg,Two men in a tennis court in a city are standing on either side of the net talking to each other. Man in black hat teaching another man tennis on a fenced in tennis court. Two male tennis players conversing across the net on an outdoor court Two tennis players are talking on the tennis courts. Two men playing tennis behind a fence.,7.714972130959265,7.762306821124277,7.731338288863515,7.651271282890006,3.781198140767524
111069375.jpg,"Two jugglers using flaming torches are performing for a crowd of people who are sitting on steps. A man and a woman are performing with fire in front of a crowd in an urban concrete park. A male and female fire performer, work their craft in front of an audience. Street performers being watched by an interested crowd. Two people performing tricks with fire for a crowd.",7.672491436050135,7.774188865965012,7.667822931260941,7.575462510924451,3.8568641865409488
111201721.jpg,"A young boy in a yellow shirt is jumping in a grassy area with a younger boy, in a white shirt, standing behind him. A young boy in a white shirt is following his brother outside. Two young children are walking through a wooded area. Two children running with no shoes on. Two young children playing outside.",7.1020998916878115,7.1955415479310805,7.177122600715148,6.933635526417206,3.8726645451547967
1112212364.jpg,A toddler sitting on a pile of rocks holding a rock at a beach. A baby is sitting on and playing with smooth rocks. A baby is stacking rocks on the beach. A small boy is playing with rocks Toddler sits on a pile of rocks.,7.645968580583715,7.661178671142798,7.5517077503949395,7.725019320213409,3.8432721842165396
1112334131.jpg,A kid wearing a Gap hat looks into the camera with a funny face and ice cream cone in his hand while a woman looks on from behind him. A woman sits with a boy in an orange hat with a cookie in his hand as he makes a funny face. A lady and a boy who is having ice cream are sitting together. A child finishing an ice cream cone mugs for the camera. A boy in a Gap hat is making a silly face.,7.670567108920622,7.7300885940022255,7.666540259250329,7.615072473509313,3.7889621820837993
111285749.jpg,"Five men, one wearing a white shirt standing on something, hanging up a picture of a child. A person is hanging up pictures of women with a few onlookers watching surrounded by bikes. A man in a white shirt hangs a painting in a run down store while other men watch. There are four Eastern guys working on and hanging pictures of humans. A man is putting up a poster in front of a shop.",7.664456138533892,7.667675067969918,7.695879788922953,7.629813558708803,3.8677401628682966
11131022.jpg,"Older man in a hat, yellow shirt and dress slacks playing in the sand with a young boy. A man wearing a hat and a small boy in a bathing suit playing in the sand. An older person and a small boy play in the sand near the water. A person in a hat is playing with a boy on a beach. A father is playing with his child in the sand.",7.324853930042835,7.353277637088453,7.236030487179281,7.3852536658607715,3.740949003595351
1113186657.jpg,A blond child is wearing blue goggles and a green Speedo tank top while swimming underwater. A girl in a green Speedo top and blue goggles holds her breath underwater. A boy underwater with someone helping him to swim A child swimming underneath the water. A child is swimming with goggles on.,7.144752854291602,6.529394997501204,7.404801089562906,7.5000624758106955,3.8576832045892626
111390902.jpg,"Two Asian men are riding on a motorcycle in the midst of a crowd full of other motorcycle riders. Three young men, two riding a motorbike on a busy street, looking at something and smiling. Three oriental men are riding on a red moped scooter in the city with many people. A group of motorcyclist are ridding through the streets. Boys on a motor-scooter riding down a busy urban street.",7.1644608220798816,7.205896106652306,7.1462954621284425,7.1411908974588965,3.892534208265056
111413806.jpg,A man and two women are playing a board game at a wooden table while drinking alcohol. Three people around a table playing a board game and drinking beer. Two ladies and a man playing a card game and drinking beer. Three people are sitting around a table playing a game. A group of people playing a board game.,7.714852171097831,7.88872473943229,7.580989321802934,7.674842452058266,3.7576487510723013
111419142.jpg,Several young people are standing around drinking beverages at some kind of outdoors gathering with food. There are many people wearing either jackets or layers drinking beer or diet Coke. A group of people wearing warm clothes are having a party outside. People enjoy a gathering with Pabst Blue Ribbon and Diet Coke. A gathering of people drinking beer and talking,7.369558603446909,7.521490428671667,7.413309375885683,7.1738760057833755,3.955265154301393
111497985.jpg,The person has a striped shirt on and is holding on to a rope on a mountain. A kid rock climbing against the backdrop of a green valley The person in the striped shirt is mountain climbing. A woman in a striped shirt climbs up a mountain. A young man climbs a rocky hill.,7.621170942652686,7.741301260701702,7.548514187868413,7.5736973793879425,3.8184298083262567
111537217.jpg,"The young man with the white t-shirt and jeans is rappeling up the rock wall. Man with red shoes, white shirt and gray pants climbing. A man climbing the side of a cliff. A man climbing a rock wall A man is rock climbing.",7.502772469368611,7.684622008847674,7.466267996112757,7.357427403145401,3.8155660968263883
111537222.jpg,A climber wearing a blue helmet and headlamp is attached to a rope on the rock face. Person with blue helmet and purple pants is rock climbing. A woman in purple snakeskin pants climbs a rock. A rock climber climbs a large rock. A man climbs a rocky wall.,7.605473363468885,7.663237738000343,7.608823878856716,7.544358473549596,3.766798757059333
1115565519.jpg,The little girl is playing with a toy in a public fountain. A little girl playing in water on a frog sculpture. A child playing with a fountain at the beach. A girl looks at a fountain that sprays water. A child plays with a fountain.,7.833448106699433,7.870044458901761,7.837687416729098,7.792612444467442,3.7711105063557553
1115679311.jpg,A black dog runs along the beach and jumps over a wood barrior. A dog jumping over a small wall at a beach near the water. A black dog is jumping over a log along a beach. An animal is running on the beach. A dog is running on the beach.,6.854474209621073,7.040820765251088,6.962505956373173,6.5600959072389555,3.7911064536258268
111671162.jpg,People are eating in a cafeteria with a wood beam and glass ceiling. People sitting in a restaurant eating and one is reading the paper. A restaurant filled with chairs and consumers. People sitting and eating inside a diner. Lots of people eating in a restaurant.,7.735583586179831,7.853150482190966,7.790954145241927,7.562646131106602,3.6760254972049795
111737806.jpg,"A woman is standing in a rough hewn structure with a round opening with her head sticking out above the opening. A girl in a white t-shirt and red shorts is looking out of an underground passage. A girl in red short and a white T-shirt underground looking out of a hole. A girl wearing a red short and a white shirt looking through a hole. A woman inside a drain, looking out.",7.341519658664859,7.48495662872768,7.284033385965422,7.255568961301473,3.8146126193346044
